DATAFLOW,REF_AREA,FREQ,METHODOLOGY,MEASURE,UNIT_MEASURE,EXPENDITURE,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,BASE_PER,DURABILITY,DECIMALS
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,GD,N,G1,2022,11.75841,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,GD,N,G1,2023,1.553527,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,GD,N,G1,2024,-0.1087508,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,GD,N,G1,2025,1.037887,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,GD,N,G1,2015,-1.591348,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,GD,N,G1,2016,-1.161734,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,GD,N,G1,2017,0.1762241,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,GD,N,G1,2018,1.031917,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,GD,N,G1,2019,0.5989969,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,GD,N,G1,2020,-0.2037216,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,GD,N,G1,2021,2.084526,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,GD,N,G1,2022,10.10982,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,GD,N,G1,2023,4.536529,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,GD,N,G1,2024,-0.6687806,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,GD,N,G1,2025,0.7500675,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,GD,N,G1,2015,-0.9181584,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,GD,N,G1,2016,-0.4833333,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,GD,N,G1,2017,-0.5593703,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,GD,N,G1,2018,-0.2155753,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,GD,N,G1,2019,-0.5806103,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,GD,N,G1,2021,0.2807531,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,GD,N,G1,2022,3.013464,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,GD,N,G1,2023,3.472159,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,GD,N,G1,2024,-0.01114304,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,GD,N,G1,2025,-0.2547264,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,GD,N,G1,2015,-2.464169,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,GD,N,G1,2016,-1.641644,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,GD,N,G1,2017,1.102143,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,GD,N,G1,2018,0.8694304,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,GD,N,G1,2019,-0.2241769,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,GD,N,G1,2020,-1.728791,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,GD,N,G1,2021,1.921135,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,GD,N,G1,2022,11.71847,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,GD,N,G1,2023,4.887038,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,GD,N,G1,2024,1.743374,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,GD,N,G1,2025,0.6348706,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,GD,N,G1,2015,-1.065345,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,GD,N,G1,2016,-0.2191198,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,GD,N,G1,2017,2.588154,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,GD,N,G1,2018,3.183389,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,GD,N,G1,2019,3.123703,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,GD,N,G1,2020,3.178526,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,GD,N,G1,2021,5.815832,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,GD,N,G1,2022,16.88339,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,GD,N,G1,2023,17.30925,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,GD,N,G1,2024,1.01747,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,GD,N,G1,2025,2.873432,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,N,CPI,PC,GD,N,G1,2015,-3.735632,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,N,CPI,PC,GD,N,G1,2016,-2.932397,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,N,CPI,PC,GD,N,G1,2017,-2.098408,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,N,CPI,PC,GD,N,G1,2018,-0.7021434,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,N,CPI,PC,GD,N,G1,2019,-1.116487,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,N,CPI,PC,GD,N,G1,2020,-2.192322,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,N,CPI,PC,GD,N,G1,2021,1.491102,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,N,CPI,PC,GD,N,G1,2022,8.99526,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,N,CPI,PC,GD,N,G1,2023,3.287242,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,N,CPI,PC,GD,N,G1,2024,0.185232,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),IRL,A,N,CPI,PC,GD,N,G1,2025,1.092529,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISR,A,N,CPI,PC,GD,N,G1,2015,-1.444712,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISR,A,N,CPI,PC,GD,N,G1,2016,-0.9678632,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISR,A,N,CPI,PC,GD,N,G1,2017,0.284657,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISR,A,N,CPI,PC,GD,N,G1,2018,0.46362,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISR,A,N,CPI,PC,GD,N,G1,2019,0.8381993,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISR,A,N,CPI,PC,GD,N,G1,2020,-0.6724573,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISR,A,N,CPI,PC,GD,N,G1,2021,1.598495,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISR,A,N,CPI,PC,GD,N,G1,2022,4.386858,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISR,A,N,CPI,PC,GD,N,G1,2023,3.298165,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISR,A,N,CPI,PC,GD,N,G1,2024,2.995451,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),ISR,A,N,CPI,PC,GD,N,G1,2025,2.361334,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,SERV,N,G1,2015,2.494765,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,SERV,N,G1,2016,2.174819,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,SERV,N,G1,2017,2.242701,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,SERV,N,G1,2018,1.994097,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,SERV,N,G1,2019,2.041136,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,SERV,N,G1,2020,2.385121,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,SERV,N,G1,2021,2.241853,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,SERV,N,G1,2022,4.523965,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,SERV,N,G1,2023,7.907666,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),AUT,A,N,CPI,PC,SERV,N,G1,2024,5.282937,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,N,CPI,PC,SERV,N,G1,2015,2.238812,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,N,CPI,PC,SERV,N,G1,2016,2.67818,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,N,CPI,PC,SERV,N,G1,2017,2.020751,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,N,CPI,PC,SERV,N,G1,2018,1.727803,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,N,CPI,PC,SERV,N,G1,2019,2.164259,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,N,CPI,PC,SERV,N,G1,2020,1.49315,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,N,CPI,PC,SERV,N,G1,2021,1.832298,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,N,CPI,PC,SERV,N,G1,2023,7.054454,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,N,CPI,PC,SERV,N,G1,2024,4.340724,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),BEL,A,N,CPI,PC,SERV,N,G1,2025,3.868885,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,SERV,N,G1,2015,1.96897,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,SERV,N,G1,2016,1.851512,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,SERV,N,G1,2018,2.646714,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,SERV,N,G1,2019,2.361214,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,SERV,N,G1,2021,2.301635,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,SERV,N,G1,2022,5.011034,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,SERV,N,G1,2023,4.597642,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CAN,A,N,CPI,PC,SERV,N,G1,2024,4.140736,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,SERV,N,G1,2015,5.24458,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,SERV,N,G1,2016,4.784237,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,SERV,N,G1,2018,3.18332,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,SERV,N,G1,2019,3.92239,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,SERV,N,G1,2020,2.297673,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,SERV,N,G1,2021,3.309577,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CHL,A,N,CPI,PC,SERV,N,G1,2022,9.161948,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),COL,A,N,CPI,PC,SERV,N,G1,2015,4.146152,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),COL,A,N,CPI,PC,SERV,N,G1,2016,5.398659,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),COL,A,N,CPI,PC,SERV,N,G1,2017,5.602562,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),COL,A,N,CPI,PC,SERV,N,G1,2019,3.531219,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),COL,A,N,CPI,PC,SERV,N,G1,2020,2.584551,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),COL,A,N,CPI,PC,SERV,N,G1,2021,1.814475,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),COL,A,N,CPI,PC,SERV,N,G1,2022,5.34893,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),COL,A,N,CPI,PC,SERV,N,G1,2023,9.236786,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),COL,A,N,CPI,PC,SERV,N,G1,2024,8.09176,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),COL,A,N,CPI,PC,SERV,N,G1,2025,6.631387,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CRI,A,N,CPI,PC,SERV,N,G1,2015,2.090351,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CRI,A,N,CPI,PC,SERV,N,G1,2016,1.919496,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CRI,A,N,CPI,PC,SERV,N,G1,2017,1.738508,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CRI,A,N,CPI,PC,SERV,N,G1,2019,3.532746,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CRI,A,N,CPI,PC,SERV,N,G1,2020,2.016023,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CRI,A,N,CPI,PC,SERV,N,G1,2021,0.1789882,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,SERV,N,G1,2016,1.466545,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,SERV,N,G1,2017,2.931756,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,SERV,N,G1,2018,3.247168,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,SERV,N,G1,2020,3.37873,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,SERV,N,G1,2022,13.55279,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,SERV,N,G1,2023,8.247923,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,SERV,N,G1,2024,5.781837,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),CZE,A,N,CPI,PC,SERV,N,G1,2025,4.846142,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,SERV,N,G1,2016,1.608333,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,SERV,N,G1,2017,1.95194,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,SERV,N,G1,2018,1.600837,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,SERV,N,G1,2019,1.258907,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,SERV,N,G1,2020,1.10251,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,SERV,N,G1,2021,1.29157,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,SERV,N,G1,2022,3.351913,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,SERV,N,G1,2023,4.853724,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,SERV,N,G1,2024,2.790108,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),DNK,A,N,CPI,PC,SERV,N,G1,2025,2.69381,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,N,CPI,PC,SERV,N,G1,2016,1.531409,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,N,CPI,PC,SERV,N,G1,2017,3.085099,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,N,CPI,PC,SERV,N,G1,2018,3.093105,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,N,CPI,PC,SERV,N,G1,2019,3.950062,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,N,CPI,PC,SERV,N,G1,2020,0.797443,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,N,CPI,PC,SERV,N,G1,2022,10.18588,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,N,CPI,PC,SERV,N,G1,2023,8.10003,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,N,CPI,PC,SERV,N,G1,2024,7.286393,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),EST,A,N,CPI,PC,SERV,N,G1,2025,10.58852,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,SERV,N,G1,2015,1.380538,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,SERV,N,G1,2016,1.916762,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,SERV,N,G1,2017,1.292786,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,SERV,N,G1,2018,1.126135,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,SERV,N,G1,2019,1.420931,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,SERV,N,G1,2020,0.7516726,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,SERV,N,G1,2021,2.233506,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,SERV,N,G1,2022,4.012563,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,SERV,N,G1,2023,7.900672,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,SERV,N,G1,2024,3.659043,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FIN,A,N,CPI,PC,SERV,N,G1,2025,-0.02430325,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,SERV,N,G1,2015,1.249599,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,SERV,N,G1,2016,0.9483413,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,SERV,N,G1,2017,1.011252,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,SERV,N,G1,2018,1.222602,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,SERV,N,G1,2019,1.037478,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,SERV,N,G1,2021,1.157099,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,SERV,N,G1,2022,2.994715,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,SERV,N,G1,2023,2.985177,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,SERV,N,G1,2024,2.744377,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),FRA,A,N,CPI,PC,SERV,N,G1,2025,2.302525,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,SERV,N,G1,2015,-0.6930677,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,SERV,N,G1,2016,0.2606392,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,SERV,N,G1,2018,0.3391876,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,SERV,N,G1,2019,0.8867397,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,SERV,N,G1,2020,-0.6463953,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,SERV,N,G1,2021,0.3178482,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,SERV,N,G1,2022,6.643461,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,SERV,N,G1,2023,1.285576,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,SERV,N,G1,2024,4.078945,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),GRC,A,N,CPI,PC,SERV,N,G1,2025,4.895321,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,SERV,N,G1,2015,2.038699,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,SERV,N,G1,2016,1.692887,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,SERV,N,G1,2018,2.122353,A,,,,2
OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),HUN,A,N,CPI,PC,SERV,N,G1,2019,3.810493,A,,,,2
